Year,S&P Composite,Dividend,Earnings,CPI,Long Interest Rate,Real Price,Real Dividend,Real Earnings,Cyclically Adjusted PE Ratio
1943-01-31,10.09,0.59,1.04333,16.9,2.47,147.1417535503,8.6039281065089,15.214807307396,10.150534220432
1942-12-31,9.52,0.59,1.03,16.9,2.4691666666667,138.82948402367,8.6039281065089,15.020416863905,9.6175141032832
1942-11-30,9.47,0.6,1.0,16.8,2.4683333333333,138.92236339286,8.8018392857143,14.669732142857,9.6613341521717
1942-10-31,9.32,0.61,0.97,16.7,2.4675,137.54059760479,9.0021206586826,14.31484760479,9.599176749353
1942-09-30,8.68,0.62,0.94,16.5,2.4666666666667,129.64842545455,9.2606018181818,14.040267272727,9.0778298393715
1942-08-31,8.59,0.633333,0.953333,16.5,2.4658333333333,128.30414454545,9.4597495666364,14.239415021182,9.0128230475643
1942-07-31,8.64,0.646667,0.966667,16.4,2.465,129.83786341463,9.7178080579573,14.526617814055,9.1504889009947
1942-06-30,8.33,0.66,0.98,16.3,2.4641666666667,125.94730030675,9.979017791411,14.817329447853,8.9054569285181
1942-05-31,7.93,0.67,1.0,16.3,2.4633333333333,119.8994107362,10.130215030675,15.11972392638,8.506116259696
1942-04-30,7.84,0.68,1.02,16.1,2.4625,120.01116521739,10.409131677019,15.613697515528,8.5442557075883
1942-03-31,8.18,0.69,1.04,16.0,2.4616666666667,125.998329375,10.6282209375,16.0193475,9.003426617761
1942-02-28,8.65,0.696667,1.08,15.8,2.4608333333333,134.9243971519,10.866748553829,16.846051898734,9.6802555917494
1942-01-31,8.93,0.703333,1.12,15.7,2.46,140.17910159236,11.04060336621,17.581253503185,10.101686431929
1941-12-31,8.76,0.71,1.16,15.5,2.4175,139.28484774194,11.289068709677,18.444112258065,10.086593309918
1941-11-30,9.37,0.706667,1.17,15.4,2.375,149.95133474026,11.309035204578,18.723912662338,10.911668685917
1941-10-31,9.83,0.703333,1.18,15.3,2.3325,158.34106176471,11.329246591471,19.007370588235,11.577814956574
1941-09-30,10.24,0.7,1.19,15.1,2.29,167.13002384106,11.42490397351,19.422336754967,12.279729272093
1941-08-31,10.21,0.696667,1.15667,14.9,2.2475,168.87716879195,11.52312933896,19.131748758725,12.463173720388
1941-07-31,10.26,0.693333,1.12333,14.7,2.205,172.0130877551,11.624010738061,18.833085952041,12.74499627792
1941-06-30,9.76,0.69,1.09,14.7,2.1625,163.63038367347,11.568131632653,18.274294897959,12.164306590628
1941-05-31,9.43,0.686667,1.08,14.4,2.12,161.391503125,11.752091121563,18.4838625,12.037206512482
1941-04-30,9.64,0.683333,1.07,14.3,2.0775,166.13933286713,11.77681418528,18.440776573427,12.429370389221
1941-03-31,9.95,0.68,1.06,14.2,2.035,172.68960739437,11.801902816901,18.397083802817,12.955719822063
1941-02-28,9.89,0.676667,1.05667,14.1,1.9925,172.86562659574,11.827347315638,18.469355071277,13.002943303402
1941-01-31,10.55,0.673333,1.05333,14.1,1.95,184.40165425532,11.769072897128,18.410975779787,13.904158267951
1940-12-31,10.53,0.67,1.05,14.1,1.9716666666667,184.05207765957,11.710815957447,18.352771276596,13.908426122354
1940-11-30,10.98,0.67,1.06,14.0,1.9933333333333,193.28839071429,11.794464642857,18.659899285714,14.636689248764
1940-10-31,10.73,0.67,1.07,14.0,2.015,188.88747107143,11.794464642857,18.835936071429,14.328290323105
1940-09-30,10.63,0.67,1.08,14.0,2.0366666666667,187.12710321429,11.794464642857,19.011972857143,14.214842598621
1940-08-31,10.2,0.663333,1.06667,14.0,2.0583333333333,179.55752142857,11.677100917821,18.777315821786,13.649399392392
1940-07-31,9.99,0.656667,1.05333,14.0,2.08,175.86074892857,11.559754796464,18.542482749643,13.36988476321
1940-06-30,9.67,0.65,1.04,14.1,2.1016666666667,169.02028404255,11.361239361702,18.177982978723,12.843765598269
1940-05-31,10.58,0.643333,1.02333,14.0,2.1233333333333,186.24691928571,11.325027346393,18.0143723925,14.138747694801
1940-04-30,12.27,0.636667,1.00667,14.0,2.145,215.99713607143,11.207681225036,17.7210951075,16.370988707129
1940-03-31,12.15,0.63,0.99,14.0,2.1666666666667,213.88469464286,11.0903175,17.427641785714,16.172906305308
1940-02-29,12.22,0.626667,0.96,14.0,2.1883333333333,215.11695214286,11.031644439321,16.899531428571,16.216119847731
1940-01-31,12.3,0.623333,0.93,13.9,2.21,218.08298201439,11.051895888453,16.489201079137,16.378480342614
1939-12-31,12.37,0.62,0.9,14.0,2.2225,217.75750392857,10.914280714286,15.843310714286,16.280412901284
1939-11-30,12.67,0.6,0.87,14.0,2.235,223.0386075,10.562207142857,15.315200357143,16.599238509947
1939-10-31,12.9,0.58,0.84,14.0,2.2475,227.08745357143,10.210133571429,14.78709,16.821204806266
1939-09-30,12.77,0.56,0.81,14.1,2.26,223.20465638298,9.7881446808511,14.15785212766,16.452835577061
1939-08-31,11.54,0.55,0.793333,13.8,2.2725,206.09060217391,9.8223423913043,14.167978829674,15.120082343334
1939-07-31,11.71,0.54,0.776667,13.8,2.285,209.12659891304,9.6437543478261,13.870343996413,15.27095259857
1939-06-30,11.43,0.53,0.76,13.8,2.2975,204.12613369565,9.4651663043478,13.572691304348,14.83382892149
1939-05-31,11.23,0.526667,0.743333,13.8,2.31,200.55437282609,9.4056429094565,13.275038612283,14.502929499658
1939-04-30,10.83,0.523333,0.726667,13.8,2.3225,193.41085108696,9.3461016557609,12.977403779022,13.916994579812
1939-03-31,12.39,0.52,0.71,13.9,2.335,219.67871115108,9.2197683453237,12.588529856115,15.729223743214
1939-02-28,12.4,0.516667,0.686667,13.9,2.3475,219.85601438849,9.160673176295,12.174828212266,15.664696928955
1939-01-31,12.5,0.513333,0.663333,14.0,2.36,220.04598214286,9.0365491321071,11.677100917821,15.599634410919
1938-12-31,12.69,0.51,0.64,14.0,2.3766666666667,223.39068107143,8.9778760714286,11.266354285714,15.756484438994
1938-11-30,13.07,0.56,0.633333,14.0,2.3933333333333,230.08007892857,9.85806,11.148990560679,16.149571800716
1938-10-31,13.06,0.61,0.626667,14.0,2.41,229.90404214286,10.738243928571,11.031644439321,16.061147643333
1938-09-30,11.75,0.66,0.62,14.1,2.4266666666667,205.37625,11.536027659574,10.836874468085,14.28233050864
1938-08-31,12.31,0.686667,0.67,14.1,2.4433333333333,215.16439468085,12.002135613511,11.710815957447,14.903588512604
1938-07-31,12.24,0.713333,0.72,14.1,2.46,213.94087659574,12.468226088617,12.584757446809,14.770328017492
1938-06-30,10.21,0.74,0.77,14.1,2.4766666666667,178.45885212766,12.934334042553,13.45869893617,12.288966307788
1938-05-31,9.98,0.753333,0.836667,14.1,2.4933333333333,174.4387212766,13.167379280106,14.623960081596,11.992275930546
1938-04-30,9.89,0.766667,0.903333,14.2,2.51,171.64826302817,13.306072686655,15.6780121725,11.789517720684
1938-03-31,10.31,0.78,0.97,14.1,2.5266666666667,180.20673510638,13.633487234043,16.954464893617,12.377286234698
1938-02-28,11.04,0.786667,1.02333,14.1,2.5433333333333,192.96628085106,13.750018592234,17.88661088617,13.263076236461
1938-01-31,11.31,0.793333,1.07667,14.2,2.56,196.29341302817,13.768880834472,18.686403979225,13.511461918562
1937-12-31,11.02,0.8,1.13,14.4,2.57,188.60385625,13.69175,19.339596875,13.008483033706
1937-11-30,11.2,0.79,1.16,14.5,2.58,190.36253793103,13.427357586207,19.71612,13.158119166486
1937-10-31,12.28,0.78,1.19,14.6,2.59,207.28934383562,13.166586986301,20.087485273973,14.361659574753
1937-09-30,14.37,0.77,1.22,14.6,2.6,242.56904486301,12.997784589041,20.593892465753,16.847882862706
1937-08-31,16.74,0.793333,1.20333,14.5,2.61,284.52400758621,13.484007437897,20.452585068621,19.806982577381
1937-07-31,16.57,0.816667,1.18667,14.5,2.62,281.6345762069,13.88060738969,20.169420793448,19.646723279608
1937-06-30,15.64,0.84,1.17,14.4,2.63,267.6737125,14.3763375,20.024184375,18.711659960365
1937-05-31,16.25,0.81,1.15,14.4,2.64,278.113671875,13.862896875,19.681890625,19.474174686572
1937-04-30,17.01,0.78,1.13,14.3,2.65,293.15664440559,13.442809090909,19.474838811189,20.556579457433
1937-03-31,18.09,0.75,1.11,14.2,2.66,313.96532640845,13.016804577465,19.264870774648,22.042197016051
1937-02-28,18.11,0.74,1.08,14.1,2.67,316.54160744681,12.934334042553,18.877136170213,22.244221552805
1937-01-31,17.59,0.73,1.05,14.1,2.68,307.45261595745,12.759545744681,18.352771276596,21.618741582954
1936-12-31,17.06,0.72,1.02,14.0,2.6775,300.31875642857,12.674648571429,17.955752142857,21.125663548155
1936-11-30,17.36,0.683333,0.993333,14.0,2.675,305.59986,12.02917448925,17.486314846393,21.499765341024
1936-10-31,16.89,0.646667,0.966667,14.0,2.6725,297.32613107143,11.38371801075,17.016895153607,20.913091852533
1936-09-30,16.05,0.61,0.94,14.0,2.67,282.53904107143,10.738243928571,16.547457857143,19.862024243288
1936-08-31,15.87,0.59,0.92,14.0,2.6675,279.37037892857,10.386170357143,16.195384285714,19.623060162984
1936-07-31,15.56,0.57,0.9,13.9,2.665,275.88383741007,10.106284532374,15.957291366906,19.360464512319
1936-06-30,14.69,0.55,0.88,13.8,2.6625,262.34583586957,9.8223423913043,15.715747826087,18.393001065831
1936-05-31,14.09,0.533333,0.85,13.7,2.66,253.46727262774,9.5942129817153,15.29078649635,17.750192519329
1936-04-30,14.88,0.516667,0.82,13.7,2.6575,267.67870948905,9.2944056314234,14.751111678832,18.718999665152
1936-03-31,14.86,0.5,0.79,13.7,2.655,267.31892627737,8.9945802919708,14.211436861314,18.660478203926
1936-02-29,14.55,0.49,0.78,13.8,2.6525,259.84560326087,8.7508141304348,13.929867391304,18.104536459518
1936-01-31,13.76,0.48,0.77,13.8,2.65,245.73714782609,8.5722260869565,13.751279347826,17.087359845997
1935-12-31,13.04,0.47,0.76,13.8,2.6616666666667,232.87880869565,8.3936380434783,13.572691304348,16.159192714615
1935-11-30,13.04,0.46,0.76,13.8,2.6733333333333,232.87880869565,8.21505,13.572691304348,16.129605163251
1935-10-31,11.92,0.45,0.76,13.7,2.685,214.43079416058,8.0951222627737,13.671762043796,14.826232627114
1935-09-30,11.61,0.44,0.76,13.7,2.6966666666667,208.85415437956,7.9152306569343,13.671762043796,14.418891702707
1935-08-31,11.37,0.44,0.776667,13.7,2.7083333333333,204.53675583942,7.9152306569343,13.971587383248,14.105056846669
1935-07-31,10.65,0.44,0.793333,13.7,2.72,191.58456021898,7.9152306569343,14.27139473354,13.202137936511
1935-06-30,10.12,0.44,0.81,13.7,2.7316666666667,182.05030510949,7.9152306569343,14.571220072993,12.539519324444
1935-05-31,9.75,0.443333,0.783333,13.8,2.7433333333333,174.1233423913,7.9173973079348,13.989390786196,11.98557668348
1935-04-30,9.04,0.446667,0.756667,13.8,2.755,161.44359130435,7.9769385616304,13.513167909457,11.10421020715
1935-03-31,8.41,0.45,0.73,13.7,2.7666666666667,151.28884051095,8.0951222627737,13.132087226277,10.39827240479
1935-02-28,8.98,0.45,0.65,13.7,2.7783333333333,161.5426620438,8.0951222627737,11.692954379562,11.087812159056
1935-01-31,9.26,0.45,0.57,13.6,2.79,167.80447720588,8.1546452205882,10.329217279412,11.495907968202
1934-12-31,9.26,0.45,0.49,13.4,2.8175,170.30902164179,8.2763563432836,9.0120324626866,11.639337566476
1934-11-30,9.2,0.4492,0.4858,13.5,2.845,167.95213333333,8.2004454666667,8.8686028666667,11.448808690206
1934-10-31,8.95,0.4483,0.4817,13.5,2.8725,163.38821666667,8.1840153666667,8.7937546333333,11.108352605352
1934-09-30,8.88,0.4475,0.4775,13.6,2.9,160.91833235294,8.1093416360294,8.6529846507353,10.909954083289
1934-08-31,9.1,0.4467,0.4733,13.4,2.9275,167.36631716418,8.2156630634328,8.7048876828358,11.315025981829
1934-07-31,9.47,0.4458,0.4692,13.4,2.955,174.17132126866,8.1991103507463,8.629480880597,11.741524229318
1934-06-30,9.94,0.445,0.465,13.4,2.9825,182.81551567164,8.1843968283582,8.5522348880597,12.287726483952
1934-05-31,9.81,0.4442,0.4608,13.3,3.01,181.78114398496,8.2311094962406,8.5387106165414,12.181583235024
1934-04-30,10.92,0.4433,0.4567,13.3,3.0375,202.34965263158,8.2144323270677,8.4627368458647,13.51838928449
1934-03-31,10.74,0.4425,0.4525,13.3,3.065,199.01421879699,8.1996081766917,8.384910056391,13.25453762974
1934-02-28,11.32,0.4417,0.4483,13.3,3.0925,209.76172781955,8.1847840263158,8.3070832669173,13.926922904274
1934-01-31,10.54,0.4408,0.4442,13.2,3.12,196.78778863636,8.2299864545455,8.2934663863636,13.025119828332
1933-12-31,9.97,0.44,0.44,13.2,3.1358333333333,186.14556477273,8.21505,8.21505,12.281801622601
1933-11-30,9.78,0.445,0.4375,13.2,3.1516666666667,182.59815681818,8.3084028409091,8.1683735795455,12.01176619339
1933-10-31,9.55,0.45,0.435,13.2,3.1675,178.30392613636,8.4017556818182,8.1216971590909,11.696253568144
1933-09-30,10.58,0.455,0.4325,13.2,3.1833333333333,197.53461136364,8.4951085227273,8.0750207386364,12.922920614886
1933-08-31,10.67,0.46,0.43,13.2,3.1991666666667,199.2149625,8.5884613636364,8.0283443181818,12.999527050368
1933-07-31,11.23,0.465,0.4275,13.1,3.215,211.27101870229,8.7480875954198,8.0425966603053,13.754304493875
1933-06-30,10.39,0.47,0.425,12.7,3.2308333333333,201.62449488189,9.1206460629921,8.2473927165354,13.09887551727
1933-05-31,8.87,0.475,0.4225,12.6,3.2466666666667,173.49403214286,9.2908303571429,8.2639491071429,11.249651251932
1933-04-30,6.89,0.48,0.42,12.6,3.2625,134.76593928571,9.3886285714286,8.21505,8.7231016460681
1933-03-31,6.23,0.485,0.4175,12.6,3.2783333333333,121.856575,9.4864267857143,8.1661508928571,7.8746813229432
1933-02-28,6.25,0.49,0.415,12.7,3.2941666666667,121.28518700787,9.5087586614173,8.0533364173228,7.8260517513166
1933-01-31,7.09,0.495,0.4125,12.9,3.31,135.45280116279,9.4568598837209,7.8807165697674,8.7280461628135
1932-12-31,6.82,0.5,0.41,13.1,3.3408333333333,128.30528473282,9.4065458015267,7.7133675572519,8.2570739991007
1932-11-30,7.05,0.5267,0.4267,13.2,3.3716666666667,131.62750568182,9.8337882613636,7.9667314431818,8.4633095671229
1932-10-31,7.12,0.5533,0.4433,13.3,3.4025,131.93493834586,10.252753003759,8.2144323270677,8.4786066076891
1932-09-30,8.26,0.58,0.46,13.4,3.4333333333333,151.91711865672,10.667303731343,8.4602753731343,9.7611685640637
1932-08-31,7.53,0.6067,0.4767,13.5,3.4641666666667,137.46517,11.075712966667,8.7024763,8.8346532051812
1932-07-31,5.01,0.6333,0.4933,13.6,3.495,90.788383455882,11.476304040441,8.9393033051471,5.8387636718512
1932-06-30,4.77,0.66,0.51,13.6,3.5258333333333,86.439239338235,11.960146323529,9.24193125,5.565059371529
1932-05-31,5.51,0.6867,0.5267,13.7,3.5566666666667,99.120274817518,12.353156572993,9.474890879562,6.3908572898814
1932-04-30,6.28,0.7133,0.5433,13.9,3.5875,111.34643309353,12.64703992446,9.6328848884892,7.1922331961155
1932-03-31,8.26,0.74,0.56,14.0,3.6183333333333,145.406385,13.026722142857,9.85806,9.4130650280122
1932-02-29,8.23,0.7667,0.5767,14.1,3.6491666666667,143.85076914894,13.401018797872,10.080041138298,9.3369322510084
1932-01-31,8.3,0.7933,0.5933,14.3,3.68,143.04527622378,13.67202622028,10.225152094406,9.3124064551778
1931-12-31,8.44,0.82,0.61,14.6,3.6516666666667,142.46922328767,13.841796575342,10.296946232877,9.3060328679683
1931-11-30,10.39,0.8333,0.64,14.7,3.6233333333333,174.19259081633,13.970614622449,10.72986122449,11.415600295645
1931-10-31,10.25,0.8467,0.67,14.9,3.595,169.53878355705,14.004730540268,11.082047315436,11.145926407661
1931-09-30,11.83,0.86,0.7,15.0,3.5666666666667,194.368083,14.129886,11.50107,12.817745261107
1931-08-31,13.9,0.8733,0.73,15.1,3.5383333333333,226.86595033113,14.253383771523,11.914542715232,15.006276602887
1931-07-31,14.33,0.8867,0.76,15.1,3.51,233.88410562914,14.472089076159,12.404181456954,15.516750095516
1931-06-30,13.87,0.9,0.79,15.1,3.4816666666667,226.3763115894,14.689162251656,12.893820198675,15.062476074643
1931-05-31,14.33,0.9133,0.82,15.3,3.4533333333333,230.82679705882,14.711382676471,13.208511764706,15.40153999911
1931-04-30,15.86,0.9267,0.85,15.5,3.425,252.17553483871,14.734619680645,13.515082258065,16.87231533161
1931-03-31,17.53,0.94,0.88,15.6,3.3966666666667,276.94197403846,14.850282692308,13.902392307692,18.579561032791
1931-02-28,17.2,0.9533,0.91,15.7,3.3683333333333,269.99782165605,14.964472289809,14.284768471338,18.161492436976
1931-01-31,15.98,0.9667,0.94,15.9,3.34,247.69150754717,14.983941198113,14.570088679245,16.705478731548
1930-12-31,15.51,0.98,0.97,16.1,3.3358333333333,237.42004751553,15.001395652174,14.848320186335,16.055001856531
1930-11-30,16.62,0.9792,1.023,16.4,3.3316666666667,249.75755670732,14.714957853659,15.373163689024,16.939711377775
1930-10-31,17.92,0.9783,1.077,16.5,3.3275,267.66126545455,14.612333481818,16.086561545455,18.214870154659
1930-09-30,20.78,0.9775,1.13,16.6,3.3233333333333,308.50976927711,14.512430195783,16.776517771084,21.072581788447
1930-08-31,20.79,0.9767,1.183,16.5,3.3191666666667,310.52889,14.588435154545,17.669825727273,21.300602241118
1930-07-31,21.06,0.9758,1.237,16.6,3.315,312.66678253012,14.487191186747,18.365090692771,21.548797592547
1930-06-30,21.52,0.975,1.29,16.8,3.3108333333333,315.69263571429,14.302988839286,18.923954464286,21.866899333389
1930-05-31,23.94,0.9742,1.343,16.9,3.3066666666667,349.11532011834,14.206689426036,19.584873639053,24.309760633908
1930-04-30,25.46,0.9733,1.397,17.0,3.3025,369.09736411765,14.110073232353,20.252514441176,25.843436862018
1930-03-31,23.94,0.9725,1.45,16.9,3.2983333333333,349.11532011834,14.181898446746,21.14524704142,24.586607792669
1930-02-28,23.07,0.9717,1.503,17.0,3.2941666666667,334.44918264706,14.086877797059,21.789212029412,23.697117749336
1930-01-31,21.71,0.9708,1.557,17.1,3.29,312.89251842105,13.991527263158,22.440057631579,22.310724294337
1929-12-31,21.4,0.97,1.61,17.2,3.3158333333333,306.63151744186,13.898718313953,23.069006686047,22.007373176418
1929-11-30,20.58,0.96,1.591,17.3,3.3416666666667,293.17756473988,13.675921387283,22.664990549133,21.171036000097
1929-10-31,27.99,0.95,1.572,17.3,3.3675,398.73858294798,13.533463872832,22.394321271676,28.961067164355
1929-09-30,31.3,0.94,1.552,17.3,3.3933333333333,445.89202023121,13.391006358382,22.109406242775,32.563788598777
1929-08-31,30.1,0.93,1.533,17.3,3.4191666666667,428.79711849711,13.248548843931,21.838736965318,31.480313247173
1929-07-31,28.48,0.92,1.514,17.3,3.445,405.71900115607,13.10609132948,21.568067687861,29.933289406842
1929-06-30,26.15,0.91,1.495,17.1,3.4708333333333,376.88343421053,13.115255263158,21.546490789474,27.935467830289
1929-05-31,25.66,0.9,1.476,17.0,3.4966666666667,371.99679352941,13.047432352941,21.397789058824,27.698586875008
1929-04-30,25.28,0.89,1.457,16.9,3.5225,368.65644497041,12.978806804734,21.247327544379,27.568454472898
1929-03-31,25.43,0.88,1.438,17.0,3.5483333333333,368.66244970588,12.757489411765,20.846897470588,27.675748437862
1929-02-28,24.99,0.87,1.418,17.1,3.5741666666667,360.16508684211,12.538760526316,20.436738421053,27.131672798247
1929-01-31,24.86,0.86,1.399,17.1,3.6,358.29147894737,12.394636842105,20.162903421053,27.083199620833
1928-12-31,23.15,0.85,1.38,17.1,3.5775,333.64632894737,12.250513157895,19.889068421053,25.301591027426
1928-11-30,23.06,0.8433,1.357,17.2,3.555,330.41695290698,12.083287787791,19.443877063953,25.12198457111
1928-10-31,21.6,0.8367,1.335,17.2,3.5325,309.49723255814,11.988719188953,19.128648401163,23.578344239585
1928-09-30,21.17,0.83,1.312,17.3,3.51,301.58255809249,11.823973699422,18.690425895954,23.004649446159
1928-08-31,19.78,0.8233,1.29,17.1,3.4875,285.07664736842,11.865702921053,18.591955263158,21.762131502579
1928-07-31,19.16,0.8167,1.268,17.1,3.465,276.14097894737,11.770581289474,18.274883157895,21.081905435297
1928-06-30,19.02,0.81,1.245,17.1,3.4425,274.12324736842,11.674018421053,17.943398684211,20.913421576867
1928-05-31,20.0,0.8033,1.222,17.2,3.42,286.57151162791,11.510144764535,17.509519360465,21.83273217874
1928-04-30,19.4,0.7967,1.2,17.1,3.3975,279.59994736842,11.482333921053,17.294842105263,21.257909249488
1928-03-31,18.25,0.79,1.177,17.1,3.375,263.02572368421,11.385771052632,16.963357631579,19.943417799065
1928-02-29,17.32,0.7833,1.155,17.1,3.3525,249.62222105263,11.289208184211,16.646285526316,18.868850519584
1928-01-31,17.53,0.7767,1.133,17.3,3.33,249.72802283237,11.064675147399,16.140436387283,18.806128571701
1927-12-31,17.46,0.77,1.11,17.3,3.3308333333333,248.73082023121,10.969228612717,15.812784104046,18.646624021403
1927-11-30,17.06,0.7633,1.121,17.3,3.3316666666667,243.03251965318,10.873782078035,15.969487369942,18.131301434952
1927-10-31,16.68,0.7567,1.132,17.4,3.3325,236.25350689655,10.717807474138,16.03351137931,17.537237852261
1927-09-30,16.94,0.75,1.143,17.3,3.3333333333333,241.32302947977,10.684313583815,16.282893901734,17.818723713516
1927-08-31,16.03,0.7433,1.153,17.2,3.3341666666667,229.68706656977,10.650430229651,16.520847645349,16.862861852764
1927-07-31,15.22,0.7367,1.164,17.3,3.335,216.82033699422,10.494845089595,16.582054682081,15.820802594478
1927-06-30,14.89,0.73,1.175,17.6,3.3358333333333,208.50357017045,10.222136079545,16.453438210227,15.120333481748
1927-05-31,14.7,0.7233,1.186,17.4,3.3366666666667,208.20902586207,10.244733905172,16.798360862069,15.002347055737
1927-04-30,14.21,0.7167,1.197,17.3,3.3375,202.43212803468,10.209930060694,17.052164479769,14.488222209157
1927-03-31,13.87,0.71,1.208,17.3,3.3383333333333,197.58857254335,10.114483526012,17.208867745665,14.033257507604
1927-02-28,13.66,0.7033,1.218,17.4,3.3391666666667,193.47859137931,9.9614563189655,17.251605,13.633966132216
1927-01-31,13.4,0.6967,1.229,17.5,3.34,188.71143428571,9.8115862885714,17.307936771429,13.185930628678
1926-12-31,13.49,0.69,1.24,17.7,3.3683333333333,187.83224491525,9.6074313559322,17.265528813559,13.009052728993
1926-11-30,13.19,0.6825,1.241,17.7,3.3966666666667,183.65510084746,9.5030027542373,17.279452627119,12.615251212344
1926-10-31,13.02,0.675,1.242,17.6,3.425,182.31809829545,9.4519751420455,17.391634261364,12.426517521583
1926-09-30,13.32,0.6675,1.242,17.5,3.4533333333333,187.58479885714,9.4003643571429,17.491015028571,12.692614823345
1926-08-31,13.12,0.66,1.243,17.4,3.4816666666667,185.83009655172,9.3481603448276,17.605701982759,12.488808219522
1926-07-31,12.62,0.6525,1.244,17.5,3.51,177.72673885714,9.1891202142857,17.519180914286,11.869694058481
1926-06-30,12.11,0.645,1.245,17.7,3.5383333333333,168.61738220339,8.9808597457627,17.335147881356,11.19797974023
1926-05-31,11.56,0.6375,1.246,17.8,3.5666666666667,160.05501910112,8.8265635533708,17.251605,10.575158463806
1926-04-30,11.48,0.63,1.247,17.9,3.595,158.05939776536,8.6739913407821,17.168995558659,10.395587685955
1926-03-31,11.81,0.6225,1.248,17.8,3.6233333333333,163.51641657303,8.6188797050562,17.279296179775,10.712352062732
1926-02-28,12.67,0.615,1.248,17.9,3.6516666666667,174.44360363128,8.4674677374302,17.182763798883,11.389435672748
1926-01-31,12.65,0.6075,1.249,17.9,3.68,174.16823882682,8.3642059357542,17.196532039106,11.340966188506
1925-12-31,12.46,0.6,1.25,17.9,3.695,171.55227318436,8.2609441340782,17.21030027933,11.147365239137
1925-11-30,12.26,0.5958,1.223,18.0,3.71,167.860855,8.15754465,16.74501025,10.886317440308
1925-10-31,11.89,0.5917,1.197,17.7,3.725,165.55414322034,8.2387204830508,16.666804830508,10.718495997023
1925-09-30,11.51,0.5875,1.17,17.7,3.74,160.2630940678,8.1802404661017,16.290861864407,10.359247611349
1925-08-31,11.25,0.5833,1.143,17.7,3.755,156.64290254237,8.1217604491525,15.914918898305,10.110918458489
1925-07-31,11.1,0.5792,1.117,17.7,3.77,154.55433050847,8.0646728135593,15.552899745763,9.9639938917878
1925-06-30,10.8,0.575,1.09,17.5,3.785,152.09578285714,8.0976921428571,15.350407714286,9.7963861804506
1925-05-31,10.61,0.5708,1.063,17.3,3.8,151.14742283237,8.1314749248555,15.143233786127,9.7290076940213
1925-04-30,10.28,0.5667,1.037,17.2,3.815,147.29775697674,8.1200037819767,14.858732877907,9.4765667879031
1925-03-31,10.39,0.5625,1.01,17.3,3.83,148.01335751445,8.0132351878613,14.388208959538,9.51853753881
1925-02-28,10.67,0.5583,0.9833,17.2,3.845,152.88590145349,7.999643747093,14.089288369186,9.8308047228196
1925-01-31,10.58,0.5542,0.9567,17.3,3.86,150.72005028902,7.8949954508671,13.628910407514,9.692618852255
1924-12-31,10.16,0.55,0.93,17.3,3.8766666666667,144.73683468208,7.8351632947977,13.248548843931,9.3106396804164
1924-11-30,9.64,0.5483,0.9342,17.2,3.8933333333333,138.12746860465,7.8563579912791,13.38575530814,8.888327361251
1924-10-31,9.13,0.5467,0.9383,17.2,3.91,130.81989505814,7.8334322703488,13.444502468023,8.4194910358724
1924-09-30,9.25,0.545,0.9425,17.1,3.9266666666667,133.31440789474,7.8547407894737,13.583657236842,8.5816703752091
1924-08-31,9.34,0.5433,0.9467,17.0,3.9433333333333,135.40335352941,7.8762999970588,13.724449120588,8.7174183085483
1924-07-31,9.03,0.5417,0.9508,17.1,3.96,130.14368684211,7.8071799736842,13.703279894737,8.3777121399718
1924-06-30,8.63,0.54,0.955,17.0,3.9766666666667,125.11037911765,7.8284594117647,13.844775441176,8.0516769463966
1924-05-31,8.47,0.5383,0.9592,17.0,3.9933333333333,122.79083558824,7.8038142617647,13.905663458824,7.8996983306653
1924-04-30,8.5,0.5367,0.9633,17.0,4.01,123.22575,7.7806188264706,13.965101761765,7.923620348328
1924-03-31,8.7,0.535,0.9675,17.1,4.0266666666667,125.38760526316,7.7106171052632,13.943966447368,8.0580770441161
1924-02-29,8.87,0.5333,0.9717,17.2,4.0433333333333,127.09446540698,7.6414293575581,13.923076892442,8.1620662208504
1924-01-31,8.83,0.5317,0.9758,17.3,4.06,125.78998526012,7.5744660433526,13.901004260116,8.0722494460374
1923-12-31,8.55,0.53,0.98,17.3,4.085,121.80117485549,7.550248265896,13.960836416185,7.8097391449387
1923-11-30,8.27,0.5283,0.9558,17.3,4.11,117.81236445087,7.5260304884393,13.616089231214,7.5463279119162
1923-10-31,8.03,0.5267,0.9317,17.3,4.135,114.39338410405,7.5032372861272,13.272766621387,7.3174003956215
1923-09-30,8.15,0.525,0.9075,17.2,4.16,116.77789098837,7.5225021802326,13.003182340116,7.4581838671898
1923-08-31,8.1,0.5233,0.8833,17.1,4.185,116.74018421053,7.5419923947368,12.730445026316,7.4417831742174
1923-07-31,8.06,0.5217,0.8592,17.2,4.21,115.48831918605,7.475217880814,12.311112139535,7.3459851194907
1923-06-30,8.34,0.52,0.835,17.0,4.235,120.90620647059,7.5385164705882,12.105117794118,7.6718252826731
1923-05-31,8.67,0.5183,0.8108,16.9,4.26,126.4339943787,7.5583320976331,11.823838828402,8.0004978675982
1923-04-30,9.1,0.5167,0.7867,16.9,4.285,132.70465384615,7.5349994112426,11.472390239645,8.3728096684638
1923-03-31,9.43,0.515,0.7625,16.8,4.31,138.33557410714,7.5549120535714,11.185670758929,8.7007375009785
